area,place,type,language,date,score,sentence,key
중구,보수동 책방골목,문화,한국어,201506,5,남포동에 갔다면 보수동 책방골목을 꼭 들려보길 권한다 보수동 책방골목은 고서,7845
중구,보수동 책방골목,문화,한국어,201506,5,신책,7846
중구,보수동 책방골목,문화,한국어,201506,5,문제지,7847
중구,보수동 책방골목,문화,한국어,201506,5,중고로 거래되는 다양한 종류의 책들을 볼 수 있는 곳이고 직접 판매도 가능하고 구입할 수도 있다.,7848
중구,보수동 책방골목,문화,한국어,201506,5,최근에는 다양한 문화의 중심지로 급부상하고 있는 것 같다.,7849
중구,보수동 책방골목,문화,한국어,201506,5,지난번에 갔을 때는 캘리그래피를 배울 수 있고,7850
중구,보수동 책방골목,문화,한국어,201506,5,또 그러한 물건을 살 수도 있는 장소가 생겨서 구경했던 적이 있다.,7851
중구,보수동 책방골목,문화,한국어,201506,5,보수동 책방골목에는 남포동만의 앤티크한 분위기를 느낄 수 있다.,7852
중구,보수동 책방골목,문화,한국어,201506,4,헌책방 가게와 벽화의 조화 생각보다 크진 않았는데 깡통시장,7853
중구,보수동 책방골목,문화,한국어,201506,4,국제시장과 걸어서 다닐만한 위치였어요.,7854
중구,보수동 책방골목,문화,한국어,201506,4,헌책방 가게들이 줄지어 책을 밖에 내놓고 장사하는 풍경이 이색적이었어요.,7855
중구,보수동 책방골목,문화,한국어,201506,4,중간중간 골목 계단에 어린왕자와 동화를 그려놓은 벽화도 있고 사진찍는 것을 좋아하는데 좋은 사진이 많이 나왔어요.,7856
중구,보수동 책방골목,문화,한국어,201501,3,고즈넉한 분위기는 좋으나 책방의 컨텐츠가 풍부하지는 않다.,7857
중구,보수동 책방골목,문화,한국어,201501,3,새 책보다는 헌 책을 많이 파는 곳으로 국내 여행자들에게는 독특한 컨텐츠라 하기에는 부족한듯 합니다. 하지만 골목의 분위기와 간혹 눈에 띄는 희귀한 서적들을 만나는 기쁨을 느낄 수는 있습니다.,7858
중구,보수동 책방골목,문화,한국어,201501,3,규모도 생각했던 것 보다 크지않아 둘러보는데 오래 걸리지는 않았습니다.,7859
동래구,복천박물관,문화,한국어,201912,5,복천 박물관 동래읍성 역사관 동래향교.동래읍서 다 도보로 한번에 돌아볼수있어요.,7860
동래구,복천박물관,문화,한국어,201912,5,주말 초등학생 대상 프로그램 참여차 십여년만에 다시 가봣어요. 보람있는 수업이에요.,7861
동래구,복천박물관,문화,한국어,201912,5,관리도 잘되고있이요.잔디.나무단장이 정말 깔끔해서 감탄했어요.,7862
동래구,복천박물관,문화,한국어,201912,5,여름에 초록초록할때 오면 정말 좋을거에요.,7863
동래구,복천박물관,문화,한국어,201703,4,박물관 부산 인근의 작은 소국들 혹은 가야유물 위주의 전시품이 많은 박물관 보기와 다르게 제법 내용이 알찬 편이고 무료이므로 아이들 데리고 와도 교육목적으로 괜찮은 곳,7864
동래구,복천박물관,문화,한국어,201709,4,동래의 역사를 알 수 있는 곳 동래역에서 마을버스를 타고 가면 갈 수 있습니다.,7865
동래구,복천박물관,문화,한국어,201709,4,동래 지역과 관련한 유물을 전시해 놓고 있습니다.,7866
동래구,복천박물관,문화,한국어,201709,4,앞에 연결되어있는 복천동 고분군이 볼 만합니다.,7867
동래구,복천박물관,문화,한국어,201707,4,아름다운 박물관의 야외전시관입니다.,7868
동래구,복천박물관,문화,한국어,201707,4,복천동 박물관 옆에 고분의 내부를 보여주기 위해 만든 전시관입니다.,7869
동래구,복천박물관,문화,한국어,201707,4,바로 고분과 맞닿아 있습니다.,7870
동래구,복천박물관,문화,한국어,201707,4,고분이 보여주는 아름다운 능선과 잘 조성된 산책로가 조화를 이루고 있어서 멋진 풍경을 자랑합니다.,7871
동래구,복천박물관,문화,한국어,201707,3,한적하지만 볼거리가 있습니다.,7872
동래구,복천박물관,문화,한국어,201707,3,부산시 동래구 복천동 고분군에 만들어진 박물관입니다.,7873
동래구,복천박물관,문화,한국어,201707,3,선사시대부터 조선시대까지 다양한 유적과 유물을 전시하고 있으며 박물관 바로 앞에는 고분이 무더기로 있어서 산책하기에도 무척 예쁜 박물관입니다.,7874
동래구,복천박물관,문화,한국어,201604,5,복천동 고분 고분군이 있는곳에 같이 있는 박물관입니다.,7875
동래구,복천박물관,문화,한국어,201604,5,산책로가 잘되어있고 내부도 생각보다 꽤 규모가 있어요,7876
동래구,복천박물관,문화,한국어,201604,5,흥미로운 곳입니다.,7877
동래구,복천박물관,문화,한국어,201603,5,예쁜 박물관 유명하지 않지만 동래의 매력적인 박물관입니다.,7878
동래구,복천박물관,문화,한국어,201603,5,고분이 예뻐서 고분을 산책하기에도 좋습니다.,7879
동래구,복천박물관,문화,한국어,201603,5,부산의 숨겨진 명소!,7880
동래구,복천박물관,문화,한국어,201605,5,복천동 고분 동네에 있지만 예쁜 곳이라고 생각합니다.,7881
동래구,복천박물관,문화,한국어,201605,5,타지에서 친척들이 오면 산책겸 잠시 들려서 외부 관람을 합니다.,7882
동래구,복천박물관,문화,한국어,201605,5,흥미로운 박물관입니다.,7883
동래구,복천박물관,문화,한국어,201510,3,복천동 고분을 직접 볼수있어요.,7884
동래구,복천박물관,문화,한국어,201510,3,고분을 직접 보니 굉장히 흥미롭고 신기했습니다.,7885
동래구,복천박물관,문화,한국어,201510,3,특히 봄에 가면 좋을겁니다.,7886
동래구,복천박물관,문화,한국어,201510,3,푸른 잔디의 고분과 공원도 굉장히 잘 관리된 느낌이었어요.,7887
동래구,복천박물관,문화,한국어,201510,3,아이들 교육에도 좋겠다는 생각 들었어요.,7888
동래구,복천박물관,문화,한국어,201510,3,박물관 내부도 전시품들이 꽤나 다양했고요.,7889
동래구,복천박물관,문화,한국어,201510,3,동래읍성과 같이 둘러보기 좋았습니다.,7890
동래구,복천박물관,문화,한국어,201511,5,친구집 뒤라 들러본 박물관 주거지 주변에 있는 박물관이라서 아이들에게 박물관에 대한 거리감을 좁힐 수 있어 좋았습니다.,7891
동래구,복천박물관,문화,한국어,201511,5,사소한 유물일지라도 박물관에 보관되어 있으니 의미있게 다가오더군요.,7892
동래구,복천박물관,문화,한국어,201503,4,외부 관람 반드시 하길 실내보다 실외가 더 멋진 곳. 특히 어린이들과 같이 가면 더 좋습니다.,7893
동래구,복천박물관,문화,한국어,201503,4,실내에 시대순으로 전시물이 있긴 하지만 조금 약소한 수준이고,7894
동래구,복천박물관,문화,한국어,201503,4,바깥에 동래산성 복원부분이랑 이어져서 한바퀴 둘러보기 좋습니다.,7895
동래구,복천박물관,문화,한국어,201301,4,이 지역에 정말 많아요.,7896
동래구,복천박물관,문화,한국어,201301,4,이 지역에는 옛날에 다른 목적으로 쓰였던 건물들이 꽤 많이 있습니다.,7897
동래구,복천박물관,문화,한국어,201301,4,#NAME?,7898
동래구,복천박물관,문화,한국어,201301,4,반면에 다른 건물들은 그대로 남겨졌죠.,7899
동래구,복천박물관,문화,한국어,201301,4,저는 주요 박물관에는 가지 않았습니다.,7900
동래구,복천박물관,문화,한국어,201301,4,저는 유물이 있는 곳을 매우 좋아했습니다.,7901
동래구,복천박물관,문화,한국어,201301,4,저는 정말로 하루 동안 미니 등산을 해보시라고 권해드려요.,7902
동래구,복천박물관,문화,한국어,201301,4,이곳에는 등산할 수 있는 곳이 많아요,7903
동래구,복천박물관,문화,한국어,201301,4,#NAME?,7904
영도구,봉래산,자연,한국어,201707,4,부산항이 한 눈에 내려다 보입니다.,7905
영도구,봉래산,자연,한국어,201707,4,영도구 청학동 뒷산에 있는 산입니다.,7906
영도구,봉래산,자연,한국어,201707,4,영도구 한 가운데 솟은 산인데 높이가 그리 높지 않아서 오르기가 쉽습니다.,7907
영도구,봉래산,자연,한국어,201707,4,산중턱엔 방송중계소가 있습니다.,7908
영도구,봉래산,자연,한국어,201707,4,산꼭대기에서 바라보는 풍경은 진짜 예술입니다.,7909
영도구,봉래산,자연,한국어,201707,4,부산항 외항과 오륙도,7910
영도구,봉래산,자연,한국어,201707,4,광안리 등이 한 눈에 들어옵니다.,7911
영도구,봉래산,자연,한국어,201608,4,영도 영도의 봉래산입니다.,7912
영도구,봉래산,자연,한국어,201608,4,험난하지않아서 산책하듯이 등산하기 좋은 곳이에요.,7913
영도구,봉래산,자연,한국어,201608,4,영도의 주요 관광명소는 다 가보았지만 이곳은 처음으로 등산을 했는데 부산시내보다 조금더 공기도 좋은거 같습니다.,7914
영도구,봉래산,자연,한국어,201608,4,단체로 등산을 하는것을 추천해요.,7915
영도구,봉래산,자연,한국어,201608,4,아무래도 혼자 등산하는것은 위험해요.,7916
중구,부산 근대 역사관,문화,한국어,201909,4,부산시민이면 한 번쯤 가볼만 한 곳 부산에 수십년을 살았지만 최근의 모습을 보고자 배낭메고 나선 길에 부산근대역사관이란 곳을 들여다보게 되었어요.,7917
중구,부산 근대 역사관,문화,한국어,201909,4,부산의 변천 사진,7918
중구,부산 근대 역사관,문화,한국어,201909,4,모형들이 설명과 함께 전시되고 있었어요.,7919
중구,부산 근대 역사관,문화,한국어,201909,4,아직 많이 홍보가 안되었는지 관람객이 별로 없어요.,7920
중구,부산 근대 역사관,문화,한국어,201909,4,우선 학생들에게 체험학습장으로 활용하고 부산시민들게 많이 홍보해야 할 것 같아요.,7921
중구,부산 근대 역사관,문화,한국어,201909,4,옛날 미국문화원 건물이라서 공간은 넓은데 전시물들의 질을 높이고 영문설명도 보완해야 할 것 같아요.,7922
중구,부산 근대 역사관,문화,한국어,201909,4,입장료는 무료이고 토일공휴일에 문화관광해설사의 설명도 있다고 하네요.,7923
중구,부산 근대 역사관,문화,한국어,201811,5,최고의 근대역사관 가볼만합니다,7924
중구,부산 근대 역사관,문화,한국어,201811,5,저는 부산 근대 역사관이 참 좋습니다.,7925
중구,부산 근대 역사관,문화,한국어,201811,5,서부산의 옛 모습을 간직하고 있는 부산 근대 역사관은 꼭 역덕후라면 가봐야할 곳입니다.,7926
중구,부산 근대 역사관,문화,한국어,201803,5,꼭 가봐야 하는 곳 심지어 무료임.,7927
중구,부산 근대 역사관,문화,한국어,201803,5,부산 사는 사람도 이런 곳이 있는 줄 몰랐다고 함.,7928
중구,부산 근대 역사관,문화,한국어,201803,5,국제시장이랑 가까움.,7929
중구,부산 근대 역사관,문화,한국어,201803,5,꼭 가보길 추천. 내가 갔을 때는 ...외국인 무리밖에 없었음.,7930
중구,부산 근대 역사관,문화,한국어,201803,5,이 곳에 우리나라 사람이 더 많았으,7931
중구,부산 근대 역사관,문화,한국어,201803,5,면...하는 생각임.,7932
중구,부산 근대 역사관,문화,한국어,201803,5,꽤 잘 꾸며놨을 뿐 아니라,7933
중구,부산 근대 역사관,문화,한국어,201803,5,일제강점기 부산 사람들이 얼마나 고통받았는지...,7934
중구,부산 근대 역사관,문화,한국어,201803,5,너무 잘 써 있음.,7935
중구,부산 근대 역사관,문화,한국어,201803,5,그리고 부산 경제가 어떻게 발전했는지도,7936
중구,부산 근대 역사관,문화,한국어,201803,5,100년 전 부산은 어떤 모습이었는지도 볼 수 있음.,7937
중구,부산 근대 역사관,문화,한국어,201803,5,폐관시간 임박하게 가서 빠르게 보느라 제대로 다 못 읽어봐서 안타까웠음.,7938
중구,부산 근대 역사관,문화,한국어,201803,5,다음엔 조금 더 넉넉하게,7939
중구,부산 근대 역사관,문화,한국어,201803,5,천천히 다 둘러보고 싶음.,7940
중구,부산 근대 역사관,문화,한국어,201803,5,역사를 좋아한다면,7941
중구,부산 근대 역사관,문화,한국어,201803,5,우리의 역사에 아주 조금이라도 관심이 있다면 강력추천!!,7942
중구,부산 근대 역사관,문화,한국어,201803,4,한번은 가보세요..,7943
중구,부산 근대 역사관,문화,한국어,201803,4,부산에 이런곳도 있구나,7944
중구,부산 근대 역사관,문화,한국어,201803,4,정도입니다.,7945
중구,부산 근대 역사관,문화,한국어,201803,4,아이들에게 이런 박물관류를 많이 구경 시켜 줍니다.,7946
중구,부산 근대 역사관,문화,한국어,201803,4,모형과...이런저런 설명도 좀 있구요.,7947
중구,부산 근대 역사관,문화,한국어,201803,4,규모가 크지는 않지만 아이들과 한번은 가보세요.,7948
중구,부산 근대 역사관,문화,한국어,201708,5,좋아요,7949
